respondent_id;country.x;seascape;province;district;village;survey_date;interviewer_NAme;where_from;years_village;age;education_level;clan;religion;marital_status;hh_head;gender;social_network;group_hh_size.adult_males;group_hh_size.adult_females;group_hh_size.male_children;group_hh_size.female_children;group_hh_size.children;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_resp;num_livelihoods_hh;fishing_identity;fishing_gears_diversity;gear_rank;catch_normal_day;catch_units;catch_notes;effort_normal_day;cpue;value_normal_day;toUSd2016rate;value_normal_day_USd;num_crew;percent_catch_eat;percent_catch_sell;percent_catch_giveaway;capacity_change.keep_fishing;capacity_change.fish_more;capacity_change.change_grounds;capacity_change.change_gear;capacity_change.fish_less;capacity_change.stop_fishing;capacity_change.other;capacity_change_other;dependence_local_seafood;perception_resource_change;perception_resource_change_describe;perception_resource_change_2;perception_resource_change_describe_2_fra;perception_resource_change_describe_2_eng;human_actions_agency;human_agency;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;rules.places_description;rules.gears_description;rules.times_description;rules.species_description;rules.other_description;rules.places_rule_origin;rules.gears_rule_origin;rules.times_rule_origin;rules.species_rule_origin;rules.other_rule_origin;rules.places_who_created_rules_other;rules.gears_who_created_rules_other;rules.times_who_created_rules_other;rules.species_who_created_rules_other;rules.other_who_created_rules_other;rules.places_poaching_level;rules.gears_poaching_level;rules.times_poaching_level;rules.species_poaching_level;rules.other_poaching_level;mgmt_community.effect_yn;mgmt_community.benefits;mgmt_community.effect_yn_2;mgmt_community.benefits_fra;mgmt_community.benefits_eng;mgmt_community.costs;mgmt_community.costs_fra;mgmt_community.costs_eng;mgmt_community.impact;mgmt_personal.effect_yn;mgmt_personal.benefits;mgmt_personal.effect_yn_2;mgmt_personal.benefits_fra;mgmt_personal.benefits_eng;mgmt_personal.costs;mgmt_personal.costs_fra;mgmt_personal.costs_eng;mgmt_personal.impact;mgmt_who_most_positively;mgmt_who_most_negatively;mgmt_fairness;why_mgmt_fairness;mgmt_effect_catch;mgmt_effect_effort;mgmt_effect_reliability;mgmt_support;why_mgmt_support;participation;political_efficacy;fairness_decision_making;why_fairness_decision_making;conflict_frequency;conflict_frequency_explain;life_satisfaction;life_satisfaction_causes_1;life_satisfaction_2;life_satisfaction_causes_1_fra;life_satisfaction_causes_1_eng;life_satisfaction_causes_1_domain_1;life_satisfaction_causes_1_domain_2;life_satisfaction_causes_1_category_1;life_satisfaction_causes_1_category_2;life_satisfaction_causes_2;life_satisfaction_causes_2_fra;life_satisfaction_causes_2_eng;life_satisfaction_causes_2_domain_1;life_satisfaction_causes_2_domain_2;life_satisfaction_causes_2_category_1;life_satisfaction_causes_2_category_2;life_satisfaction_causes_3;life_satisfaction_causes_3_fra;life_satisfaction_causes_3_eng;life_satisfaction_causes_3_domain_1;life_satisfaction_causes_3_domain_2;life_satisfaction_causes_3_category_1;life_satisfaction_causes_23_category_2;leaving_feeling;capacity_change;capacity_change.b;aXIS_1;aXIS_2;aXIS_3;aXIS_4;aXIS_5;assets.how_many_cooking_pots;assets.how_many_radios;assets.how_many_dvd;assets.how_many_mattresses;assets.how_many_mobile_phones;assets.how_many_smartphone;assets.how_many_indoor_toilets;assets.how_many_electric_fan.1;assets.how_many_piped_water;assets.how_many_washing_machines;assets.how_many_computers;assets.how_many_electric_refrigerators;assets.how_many_goats;assets.how_many_televisions;assets.how_many_satellite_dishs;assets.running_water;roof_material.2;wall_material.2;floor_material.2;electricity.2;boat.2;toilets.2;mode_transport.2;country.y;Num_Infrast
810;Madagascar;Northwest;Nosy be;Nosy be;Sakatia;16/12/2016;datsune;this_district;10;42;some_primary;Sakalava;none;married;yes;male;0;1;1;3;3;6;8;fishing_gleaning;yes;2;2;somewhat_disagree;3;hand_line_offshore;20;bundles;NA;8;NA;1,00E+05;3137.618;31.87131129;1;4;96;0;true;false;true;false;false;false;false;NA;once_per_day;decreasing;il y une augmentation des personnes qui font les activites de peche;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;yes;on verifie bien les engins de peche utilises;trust_all;trust_all;trust_all;trust_all;trust_all;lieu interdi pour faire les activites de peche, Malaina viavy;filet a petit maille;nuit;Tortue de mer, andrevaka, akio;pas;fishers_local_users and NGO and government;fishers_local_users and NGO;fishers_local_users and NGO;NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;renforcement de mon connaissance concernant la mer;yes;renforcement des connaissances concernant la mer;better understanding of marine life;pas une augmentation de prix du poisson;pas d'augmentation du prix du poisson;no raise in fish price;neutral;yes;il y a le respect entre les communautes;yes;respect entre les communautes;respect;pas de financement concernant les materiels de peche;pas de financement concernant les materiels de peche;no financing regarding fishing gears;neutral;tout le monde;personne qui fait le clandestin;very_fair;il prevoit pour tout le monde;somewhat_more;much_easier;somewhat_more_reliable;very_supportive;on besoin des reglements;active;somewhat_agree;very_fair;les decision prises sont convenable pour nous;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_grounds;yes;0.0146816462363687;0.0888606349032265;-0.0219811175021406;-0.00406159550651204;0.0230034186025619;>10;1;0;>1;>1;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;solar;no_motor;latrine;no_transport;Madagascar;8
988;Madagascar;Northwest;Nord-Ouest/Nosy be;Nosy be;Anjiabe;06/12/2016;Ravelontsaina Daniel;this_village;42;42;middle_school_completed;Sakalava;Catholic;married;yes;male;1;1;1;3;3;6;8;fishing_gleaning;yes;2;2;strongly_agree;1;mesh_gill_net_above5;50;bundles;50;5;NA;1,00E+05;3137.618;31.87131129;2;10;80;10;false;false;true;false;false;false;false;NA;more_than_once_week;decreasing;le nombre des menages qui ont des filets augmente;decreasing;le nombre de menages qui ont des filets augmente;the number of households who have nets is increasing;yes;Limiter la taille des filets(maille);trust_all;trust_all;trust_all;trust_all;trust_all;anabon'ny vato na horoko;filet a petite maille et filet kaokobe;non;andrevaka;NA;fishers_local_users and NGO and government;fishers_local_users and NGO and government;NA;fishers_local_users and NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;no_one;NA;yes;ameliotaton de la qualite des produits;yes;amelioraton de la qualite des produits;improvement in the products quality;Ne sais pas;ne sait pas;don't know;neutral;yes;interdit de prendre les poissons corallien;yes;interdiction de prendre les poissons coralliens;fishing coral fish is forbidden;les gestionnaire se croient tout faire;les gestionnaire se croient tout faire;managers think they can do everything;neutral;les Fokonolo car les ppoisson corallien sont bien proteger;aucun;neither;NA;no_change;easier;no_change;very_supportive;protege tous les produits de a mer;active;somewhat_agree;very_fair;les reglements et la loi sur la peche sont bein respecter;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;0.159560643782933;0.249891448627633;-0.0010877430306954;-0.0891538111316615;-0.0804158105668423;>1;>1;1;>1;1;0;0;0;0;0;0;0;>1;1;0;no;metal;thach;cement;solar;motor;no_toilet;no_transport;Madagascar;9
1512;Madagascar;Northwest;Ambilobe;Ambilobe;Ratapenjke;23/11/2016;datsune;this_village;18;42;some_primary;antakarana;Muslim;divorced;yes;female;1;1;0;0;0;0;1;fishing_gleaning;yes;2;2;somewhat_disagree;2;hand_line_offshore;10;kgs;NA;5;NA;20000;3137.618;6.374262259;0;2;94;2;true;true;false;false;false;false;false;NA;more_than_once_day;no_change;Rien;no_change;ne sait pas;don't know;yes;Respecter les lois deja programme;not_at_all;trust_all;NA;about_half_half;trust_all;noyau dur (biangovo, tsarabajina,nosy vazoana, nosy Lava antsinanana);filet petit maille;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;fish_more;yes;-0.15092270376669;0.0156119787457369;0.006487727281793;0.0280001257438828;-0.104241547513553;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;thach;petrol;no_boat;no_toilet;no_transport;Madagascar;4
1176;Madagascar;Northwest;Ambanja;Ambandja;Marotogny;09/12/2016;Ravelontsaina Daniel;this_village;42;42;primary_completed;Sakalava;Protestant;married;yes;male;2;1;1;1;1;2;4;fishing_gleaning;yes;2;2;strongly_agree;2;hand_line_inshore;20;kgs;20;6;NA;40000;3137.618;12.74852452;0;10;80;10;false;false;true;false;false;false;false;NA;once_per_week;decreasing;cela depend du Zanahary et aussi l'augmentation de population;decreasing;volonte de dieu, augmentation de la population;god's will, population growth;yes;protection des produits de le mer;NA;NA;trust_all;NA;NA;ankivonjy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;change_grounds;yes;-0.020985604322779;-0.00747307802555068;0.0383177540930051;-0.0939198323347502;-0.00316804529264442;>1;0;0;>1;0;0;0;0;0;0;0;0;0;0;0;yes;metal;thach;cement;none;motor;no_toilet;no_transport;Madagascar;7
1196;Madagascar;Northwest;Ambanja;Ambandja;Amporaha;10/12/2016;Gaillord;this_village;42;42;some_primary;Sakalava;NA;single;yes;male;NA;1;NA;NA;NA;#VALEUR!;1;fishing_gleaning;yes;1;1;strongly_disagree;2;spear_gun;3;bundles;Poisson;5;NA;3000;3137.618;0.956139339;NA;5;95;NA;true;false;false;false;false;false;false;NA;once_per_day;decreasing_a_lot;Y a trop des non residents chez nous qui utilisent des materiels qui met en peril nos ressources;decreasing_a_lot;utilisation de materiels qui met en peril les ressources par des non residents;foreign people use gears that threaten resources;;;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;keep_fishing;no;-0.102308840104175;0.0978833518345429;0.0225836094915028;0.0844040342350339;0.0654680540029932;>1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;yes;thach;thach;wood;none;no_motor;no_toilet;no_transport;Madagascar;2
824;Madagascar;Northwest;Ambanja;Ambandja;Antafiambotry;02/12/2016;datsune;this_village;42;42;middle_school_completed;Metisy karany;Muslim;married;yes;male;1;1;1;3;0;3;5;informal_economic_activities;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_day;decreasing;les pecheurs clandestins arrivent dans la nuit;decreasing;presence nocturne de pecheurs clandestins;clandestine fishermen are fishing at night;yes;il faut empecher les clandestins;distrust_more_people;trust_more_people;about_half_half;trust_more_people;trust_more_people;ankahitra;filet _20;si le vent soufle tres fort;tortue de mer;aucun;fishers_local_users and NGO;NGO;fishers_local_users and NGO;don_t_know;NA;NA;NA;NA;NA;NA;a_few;no_one;no_one;dont_know;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;colecteurs;les pecheurs;neither;peucheur doit respecter les regles mais le collecteur ne respect pas;no_change;easier;somewhat_more_reliable;supportive;voafehy ny vahoaka;active;somewhat_disagree;fair;tout le monde ont le meme droit;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;happy;NA;NA;0.087543676482199;0.119110399626584;-0.108550229109808;0.0561506147041668;-0.16853159135003;>1;1;>1;>1;>1;0;0;0;0;0;0;0;0;1;0;no;thach;thach;wood;battery;no_boat;septic_tank;no_transport;Madagascar;9
1311;Madagascar;Northeast;Mananara Nord;Mananara Nord;imorona centre;16/12/2016;Jules Sapita Justin;NA;28;42;primary_completed;antanosy;NA;married;yes;male;3;2;2;1;NA;#VALEUR!;5;NA;no;3;3;somewhat_agree;2;NA;4;kgs;NA;3;NA;9000;3137.618;2.868418016;1;0.5;99;0.5;false;true;false;false;false;false;false;NA;more_than_once_week;increasing;la quantitee des poisson ont augmenter;increasing;augmentation de la quantite de poissons;increase in fish quantities;yes;respecter la gestion de la peche;trust_more_people;trust_more_people;trust_all;trust_more_people;trust_all;ankalafisaka;filet 1 doigt,moustiquaire ,senne de plage;NA;tortue marine,dugong,langouste;NA;fishers_local_users and NGO and government;fishers_local_users and NGO and government;NA;fishers_local_users and NGO and government;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;no_one;NA;no;nous avons des reserves;no;nous avons des reserves;we have stocks;rien;aucun;none;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les membres de l'association et ceux qui accepte la reserve;les non membres et ceux qui ne respectent pas la reserve;unfair;une patite partie de la population accepte cette reserve;somewhat_more;easier;a_lot_more_reliable;very_supportive;nous avons une reserve et des poisson en permanent;active;strongly_disagree;very_fair;nous n'avons plus de problemes de poisson;no_conflict;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;fish_more;yes;0.202585812221037;0.109970333996036;0.211862380192779;0.0996199955179601;-0.00351343536848667;>1;1;>1;1;0;0;0;0;0;0;0;0;>1;1;0;yes;metal;wood;wood;solar;no_boat;no_toilet;motorcycle;Madagascar;10
888;Madagascar;Northwest;Nosy be;Nosy be;Sakatia;14/12/2016;Gaillord;this_village;40;42;NA;antakarana;NA;married;no;female;NA;1;2;NA;NA;#VALEUR!;3;tourism;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;no_change;NA;no_change;NA;NA;NA;ne sais pas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;ne sais pas;ne sais pas;don_t_know;NA;don_t_know;don_t_know;don_t_know;NA;NA;not_involved;NA;fair;car ce sont les leaders, ils savent ce qui est bien pour notre village;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;-0.0326335627795778;-0.020818744947668;-0.00295267745456102;-0.103326190288752;-0.0750424641338938;>1;0;0;>1;0;0;0;0;0;0;0;0;0;0;0;no;metal;thach;cement;none;no_boat;no_toilet;no_transport;Madagascar;8
551;Madagascar;Northwest;Ambanja;Ambandja;Amporaha;10/12/2016;Gaillord;this_village;42;42;some_primary;Sakalava;NA;single;yes;male;NA;1;NA;NA;NA;#VALEUR!;1;Transporteur;no;1;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;once_per_day;decreasing;les pecheurs sont beaucoup;decreasing;beaucoup de pecheurs;lots of fishermen;NA;NA;trust_all;trust_all;trust_all;NA;trust_all;ankivonjy;Filet Kaoko be;Jeudi;Tortue de mer;NA;fishers_local_users;fishers_local_users;other;government;NA;NA;NA;Tradition;NA;NA;most;no_one;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;ne sais pas;ne sais pas;don_t_know;NA;somewhat_less;neither;no_change;neutral;NA;not_involved;neither;don_t_know;NA;more_than_once_year;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;NA;NA;-0.133463584272523;0.0990145731067924;-0.0170195055902858;0.0755516416436862;-0.00729673966985548;>1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;motor;no_toilet;no_transport;Madagascar;2
1208;Madagascar;Southwest;Soariake;Tulear 2;Bekodoy;28/11/2016;Laurence Hubertine;this_village;42;42;some_middle_school;Vezo;Catholic;married;no;female;1;1;1;5;3;8;10;fishing_gleaning;yes;2;2;somewhat_agree;1;mesh_gill_net_below5;10;kgs;nourriture, materiel de maison et marine, ecole;5;NA;20000;3137.618;6.374262259;2;10;90;NA;false;false;true;false;false;false;false;NA;once_per_day;decreasing_a_lot;augmentation de personnes;decreasing_a_lot;augmentation de la population;population growth;yes;reserve;about_half_half;about_half_half;trust_more_people;trust_more_people;about_half_half;reserve= andagnahitse, anangatsambo;moustiquaire;novembre a fevrier= langouste;petit poissons;NA;NGO;NGO;government;NGO;NA;NA;NA;NA;NA;rein;no_one;no_one;no_one;no_one;NA;yes;ouverture de reserve beaucoup de produits;yes;beaucoup de produits lors de l'ouverture de la reserve;many products during the fishing season in the reserve;pas de reponse;pas de reponse;no answer;good;yes;beaucoup de produits, enleve de vie;yes;beaucoup de produits, enleve de vie;many products, life is taken off;certain voler au reserve et le communautes pas beneficie;vol des produits de la reserve donc la communaute n'en beneficie pas;products are stolen from the reserve and the community does not benefit from them;good;tous les communautees;pas d'affecte tous sont beneficiees;neither;association;somewhat_more;neither;somewhat_more_reliable;supportive;beaucoup des produits de mer;not_involved;somewhat_disagree;don_t_know;NA;no_conflict;NA;worse;probleme d'ecole;worse;probleme d'ecole;problem at school;social;NA;education and knowledge;;secheresse;secheresse;drought;health;NA;connection to nature;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_grounds;yes;-0.147879574552386;-0.00275001295366571;0.0979390494498231;-0.142750320343202;0.0253069657968413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;NA;wood;NA;NA;no_motor;no_toilet;no_transport;Madagascar;9
1236;Madagascar;Northwest;Ambanja;Ambandja;Amporaha;10/12/2016;datsune;this_village;42;42;some_middle_school;Tsimihety;none;married;yes;male;0;2;1;0;1;1;4;NA;no;3;3;NA;1;hand_line_inshore;8;bundles;NA;5;NA;8000;3137.618;2.549704904;1;2;98;0;true;false;true;false;false;false;false;NA;more_than_once_week;decreasing;le vent soufle tres fort;decreasing;vent tres fort;very strong wind;no;la decision de dieu;NA;trust_more_people;NA;trust_more_people;trust_more_people;ankivonjy;filet a petites mailles;Le jour de FadY;tortue de mer, bontana, kitratragna;NA;NGO;NGO;NGO;NGO;NA;NA;NA;NA;NA;NA;a_few;no_one;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;seulement les pecheurs;aucun;fair;tout le monde sont le meme;no_change;neither;no_change;supportive;c'est une nouvelle technique, il peut ameliorer la gestion de pecherie;passive;somewhat_disagree;fair;la decision est prise suivant la realite dans le village;no_conflict;NA;worse;la vente ne fonctionne pas tres bien;worse;la vente ne fonctionne pas tres bien;products sell is not good;economic;NA;livelihoods;NA;produit agricole insufisant;produit agricole insufisant;agricultural products have a lowest quality;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;change_grounds;yes;0.0189521216739426;0.325434931709331;-0.031298068451265;0.0981585652269567;-0.0354018170034027;>1;1;1;1;1;0;0;0;0;0;0;0;>10;1;0;no;thach;thach;wood;solar;no_motor;no_toilet;no_transport;Madagascar;2
519;Madagascar;Northwest;Ambanja;Ambandja;Nosy Iranja;11/12/2016;Ravelontsaina Daniel;this_district;9;42;primary_completed;Sakalava;Muslim;married;yes;male;0;1;1;1;3;4;6;tourism;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;once_per_week;no_change;NA;no_change;NA;NA;yes;instaurer une ou deux de periode de fermerture;NA;NA;trust_all;NA;NA;non;non;Fermeture laoko;Tortue de mer;non;NA;NA;fishers_local_users and NGO and government;fishers_local_users and NGO and government;NA;NA;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;tout le monde;les personnes qui n'arrivent pas a pecher car ils ne gagnent pas de l'argent;neither;NA;somewhat_more;easier;somewhat_more_reliable;supportive;protege tous ce qu'il y a dans la mer;passive;somewhat_disagree;fair;on respecte le loi de la peche;no_conflict;NA;better;Niasa amin'ny hotely iranja hely;better;Niasa amin'ny hotely iranja hely;worked at the hotel in little Iranja;economic;NA;livelihoods;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;-0.0998032271977058;-0.0294987021567196;-0.00159274943188447;-0.0183821361232775;-0.13964968538209;>10;0;0;>1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;no_boat;no_toilet;no_transport;Madagascar;6
1163;Madagascar;Northeast;Mananara;Mananara Nord;imorona centre;18/12/2016;Veloson Kalo;this_village;42;42;some_primary;betsimisaraka;none;married;yes;male;2;2;1;1;0;1;4;farming;no;3;3;neither;1;trolling_line;4;bundles;NA;4;NA;10000;3137.618;3.187131129;0;5;95;0;true;false;true;false;false;false;false;NA;more_than_once_week;increasing;il y une reserve,interdit d'utiliser de senne de plage;increasing;existence de le reserve, interdiction de l'utilisation des sennes de plage;reserve, the use of purse seine is forbidden;yes;renforcer le DIna,interdire l'utilisation des filet a petite maille;NA;NA;NA;NA;NA;ankaolafisaka --vohitralanana --antsirak'ivolo;Laity,filet a petite maille,senne de plage;mauvais temps;tortue marine,dugong,dauphin--langouste;NA;fishers_local_users and NGO and government;NGO and government;government;fishers_local_users and NGO and government;NA;NA;NA;NA;NA;NA;about_half;about_half;no_one;a_few;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les pecheurs car ils gagnent de l'argent et les consommateurs;les pecheurs non membres car ils n'ont pas d'avantages sur le bien commun;neither;il y ceux qui ont plus d'avantages que d'autres;somewhat_more;easier;somewhat_less_reliable;supportive;facilite le travaille des pecheurs car avant c'est difficile de recolter des poissons mais c'est plus facile et avec beaucoup de quantite;active;somewhat_agree;fair;pour rassurer le futur qu'il n'y aura pas de problemes de poisson;no_conflict;NA;better;les enfants sont scolariser;better;les enfants sont scolariser;children are going to school;social;NA;education and knowledge;;construire une maison;construire une maison;building a house;economic;NA;material wealth;NA;on a un petit peu d'epargnes;on a un petit peu d'epargnes;we have little saving;economic;NA;economic wealth;NA;sad;change_grounds;yes;0.0769083547416765;-0.0451056343624644;0.135177956909669;-0.13188632171205;0.117313635437187;>1;0;0;>1;0;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;cement;solar;no_motor;latrine;no_transport;Madagascar;10
894;Madagascar;Northwest;Ambanja;Ambandja;Antafiambotry;01/12/2016;RalaIbozaka Herilala Paul;coastal_area_other;16;43;middle_school_completed;Sakalava;Catholic;married;yes;male;2;1;1;NA;1;#VALEUR!;3;fishing_gleaning;yes;1;1;strongly_disagree;2;mesh_gill_net_below5;800;bundles;NA;10;NA;8,00E+05;3137.618;254.9704904;2;2;98;NA;true;false;false;false;false;false;false;NA;once_per_day;decreasing_a_lot;MPangala laoko nitombo miha maro loatra de lasa lany ny taraNAka laoko;decreasing_a_lot;trop de pecheurs causent la diminution des populations de poissons;too many fishermen causing depletion of fish population;no;atao miha mafy ny displine jono, ajaina ny fitehirizana laoko , atsahatra ny fanaratovana alina sy fangalana laoko tsy andrariny;NA;NA;trust_all;NA;NA;ampasindava ( andriva kely);filet a petite maille, Ragiragy;Fermeture poisson sardine , Fermeture malany saja , Fermeture de crabes;tortue marine, coreille;NA;fishers_local_users;fishers_local_users and government;fishers_local_users and government;government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;Misy ny vokatra amin'ny fotoananyil y a beaucoup de produits pendant la periode d' ouverture et notre vie s'est ameliorer;yes;beaucoup de produits pendant la periode d'ouverture, amelioration des conditions de vie;the fishery production is good during reserves opening and our lives improved;NA;NA;NA;good;yes;augmentation des produits;yes;augmentation des produits;increase in the number of products;NA;NA;NA;neutral;NA;NA;fair;NA;somewhat_more;easier;a_lot_less_reliable;supportive;beaucoup d'atouts comme augmentation des produits , moi j'ai eu un moteur;active;strongly_agree;very_fair;les decision vient du fokonolona,c'est la partie majoritaire qui gagne apres la vote;no_conflict;NA;a_lot_better;beaucoup d'amelioration;a_lot_better;beaucoup d'amelioration;lot of improvement;health;NA;emotional health;NA;on gagne de l'argent;on gagne de l'argent;we earn money;economic;NA;economic wealth;NA;le nmbre des personne qui possede des moteurs augmente;augmentation du nombre de personnes possedant des moteurs;increase in the number of people having engine;economic;NA;material wealth;NA;sad;keep_fishing;no;0.207945601000635;0.261368385369015;-0.0525070772423537;0.0335217731150215;-0.189582386976828;>10;1;1;>1;>1;0;0;1;0;0;0;0;0;1;1;yes;thach;thach;wood;solar;motor;no_toilet;no_transport;Madagascar;9
1288;Madagascar;Northwest;Ambilobe;Ambilobe;Ratapenjke;23/11/2016;Gaillord;coastal_area_other;2;43;some_secondary;Sakalava;Muslim;married;yes;male;2;1;1;0;0;0;2;female_fishmongers;yes;3;3;strongly_disagree;1;other_1;13;kgs;concombre de mer;24;NA;130000;3137.618;41.43270468;4;0;100;0;false;false;true;false;false;false;false;NA;more_than_once_day;decreasing;de plus en plus des gens viennent acheter les poissons, et les pecheurs augmentent leurs efforts de peche;decreasing;augmentation de l'effort de peche, augmentation de la demande en poisson;increase in fishing effort, increase in fish demand;no;Ne sais pas;about_half_half;trust_more_people;trust_all;distrust_more_people;trust_more_people;ankarea : interdit d'y pecher;Interdit d'utiliser le filet de maille moins de 20 cm, interdit d'utiliser les engins de peche pour pecher au niveau des recifs;interdit de pecher durant la nuit;Tortue de mer, dauphin, baleine, dugong;NA;NGO and government;NGO;don_t_know;NGO and government;NA;NA;NA;NA;NA;NA;dont_know;no_one;dont_know;no_one;NA;yes;ameliore les revenus;yes;augmentation des revenus;increase in money incomes;rien;aucun;none;good;yes;des amenagement au niveau du village, l'environnement est protege;yes;amenagement au niveau du village, protection de l'environnement;village arrangement, environment protection;les pecheurs sont restreint et limite dans leurs activites, les pecheurs et les villageois qui viennent des autres village sont plus suivis et plus soumis au regles locale etablit par les gestionnaires;restriction et limitation des activites des pecheurs, les pecheurs et les villageois qui viennent des autres village sont plus suivis et plus soumis au regles locale etablit par les gestionnaires;restriction of fishing activities, fishermen and villagers coming from other villages are more subject to the rules established by the managers;neutral;les villageois;personne;neither;les etrangers sont victimes des regles etablit et n'est pas libre dans ses activites;no_change;don_t_know;don_t_know;supportive;pas de reponse;active;somewhat_disagree;fair;Par exemple dans l'exploitation des concombre de mer, on le fait en apnee et non pas en utilisant des bouteilles, ainsi les especes exploites sont bien geres;no_conflict;NA;worse;a cause de la fermeture de concombre de mer;worse;fermeture et plus d'acces aux concombres de mer;closed period no access to sea cucumber;governance;NA;right and access;NA;a cause de fermeture brusque et n'a pas assez d'epargne;fremeture brusque, pas assez d'epargne;closing is brutal, not enough saving;governance;economic;local institutions;economical wealth;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.151544835018448;-0.0147400489043409;-0.074848109764157;0.0285762878631244;-0.0761896412517173;>1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;no;thach;thach;dirt;battery;no_boat;no_toilet;no_transport;Madagascar;4
